"module","xml_name","id","priority","inherit_id","id-2","name","model","key","priority-2","type","arch_db","arch_fs","arch_updated","arch_prev","inherit_id-2","field_parent","mode","active","create_uid","create_date","write_uid","write_date","customize_show","website_meta_title","website_meta_description","website_meta_keywords","website_meta_og_img","seo_name","website_id","track","visibility","visibility_password","theme_template_id"
"stock_barcode_picking_batch","assets_backend",3713,16,222,3713,"stock_barcode_picking_batch assets",NULL,"stock_barcode_picking_batch.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""stock_barcode_picking_batch assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/stock_barcode_picking_batch.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/client_action/lines_widget.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/client_action/picking_batch_client_action.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/client_action/picking_batch_create_client_action.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/client_action/settings_widget.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/client_action/stock_barcode_picking_batch_kanban_record.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/tours/tour_helper_stock_barcode_picking_batch.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_picking_batch/static/src/js/tours/tour_test_barcode_batch_flows.js""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/stock_barcode_picking_batch/static/src/scss/client_action.scss""/>
        </xpath>
    </data>
","stock_barcode_picking_batch/views/stock_barcode_picking_batch_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:36:58.960384",1,"2021-03-12 09:36:58.960384",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"timesheet_grid","assets_backend",3742,16,222,3742,"sale_timesheet_enterprise_assets",NULL,"timesheet_grid.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""sale_timesheet_enterprise_assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""//script[last()]"" position=""after"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/timesheet_grid/static/src/scss/timesheet_grid.scss""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_uom.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_uom_timer.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_config_mixin.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_grid_model.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_grid_controller.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_grid_renderer.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_grid_view.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_timer_grid_model.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_timer_grid_controller.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_timer_grid_renderer.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timesheet_timer_grid_view.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timer_m2o.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timer_header_component.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_grid/timer_start_component.js""/>

            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_kanban/timesheet_kanban_view.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_list/timesheet_list_view.js""/>
            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/timesheet_pivot/timesheet_pivot_view.js""/>

            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/tours/timesheet_grid.js""/>

            <script type=""text/javascript"" src=""/timesheet_grid/static/src/js/widgets/timesheets_m2o_avatar_employee.js""/>
        </xpath>
    </data>

    ","timesheet_grid/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:00.95648",1,"2021-03-12 09:37:00.95648",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"account_asset","assets_backend",4007,16,222,4007,"account assets",NULL,"account_asset.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""account assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/account_asset/static/src/scss/account_asset.scss""/>
            <script type=""text/javascript"" src=""/account_asset/static/src/js/account_asset.js""/>
            <script type=""text/javascript"" src=""/account_asset/static/src/js/account_asset_reversed_widget.js""/>
        </xpath>
    </data>
","account_asset/views/account_asset_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:21.029933",1,"2021-03-12 09:37:21.029933",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"account_bank_statement_import_csv","assets_backend",4012,16,222,4012,"bank_statement_import_csv assets",NULL,"account_bank_statement_import_csv.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""bank_statement_import_csv assets"" inherit_id=""web.assets_backend"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/account_bank_statement_import_csv/static/src/js/import_bank_stmt.js""/>
            </xpath>
        </data>
","account_bank_statement_import_csv/views/account_bank_statement_import_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:24.028254",1,"2021-03-12 09:37:24.028254",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"account_consolidation","assets_backend",4026,16,222,4026,"grid assets",NULL,"account_consolidation.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""grid assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/account_consolidation/static/src/scss/consolidation_grid_view.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/account_consolidation/static/src/scss/consolidation_kanban.scss""/>
            <script type=""text/javascript"" src=""/account_consolidation/static/src/js/trial_balance_grid/controller.js""/>
            <script type=""text/javascript"" src=""/account_consolidation/static/src/js/trial_balance_grid/renderer.js""/>
            <script type=""text/javascript"" src=""/account_consolidation/static/src/js/trial_balance_grid/view.js""/>
            <script type=""text/javascript"" src=""/account_consolidation/static/src/js/move_line_list/renderer.js""/>
            <script type=""text/javascript"" src=""/account_consolidation/static/src/js/move_line_list/view.js""/>
            <script type=""text/javascript"" src=""/account_consolidation/static/src/js/json_field.js""/>
        </xpath>
    </data>
","account_consolidation/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:27.577034",1,"2021-03-12 09:37:27.577034",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"account_followup","account_reports_backend",4088,16,222,4088,"account_reports_backend",NULL,"account_followup.account_reports_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" active=""True"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/account_followup/static/src/js/followup_form_view.js""/>
                <script type=""text/javascript"" src=""/account_followup/static/src/js/followup_form_model.js""/>
                <script type=""text/javascript"" src=""/account_followup/static/src/js/followup_form_renderer.js""/>
                <script type=""text/javascript"" src=""/account_followup/static/src/js/followup_form_controller.js""/>
                <link rel=""stylesheet"" type=""text/scss"" href=""/account_followup/static/src/scss/account_followup_report.scss""/>
            </xpath>
        </data>

        ","account_followup/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:30.442637",1,"2021-03-12 09:37:30.442637",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"documents_account","assets_backend",4167,16,222,4167,"documents account assets backend",NULL,"documents_account.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""documents account assets backend"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/documents_account/static/src/js/reconciliation_model.js""/>
            <script type=""text/javascript"" src=""/documents_account/static/src/js/tour.js""/>
        </xpath>
    </data>

","documents_account/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:44.797826",1,"2021-03-12 09:37:44.797826",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"hr_expense_extract","hr_expense_extract_assets_backend",4191,16,222,4191,"HR Expense Assets Backend",NULL,"hr_expense_extract.hr_expense_extract_assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""HR Expense Assets Backend"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_expense_extract/static/src/scss/hr_expense_extract.scss""/>
            <script type=""text/javascript"" src=""/hr_expense_extract/static/src/js/tours/expense_tour.js""/>
        </xpath>
    </data>
","hr_expense_extract/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:50.620947",1,"2021-03-12 09:37:50.620947",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"hr_referral","assets_backend",4214,16,222,4214,"hr referral assets",NULL,"hr_referral.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""hr referral assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_referral/static/src/scss/referral_kanban_view.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_referral/static/src/scss/_fonts.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_referral/static/src/scss/hr_referral.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_referral/static/src/scss/hr_onboarding.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_referral/static/src/scss/progress_bar.scss""/>
            <script type=""text/javascript"" src=""/hr_referral/static/src/js/hr_referral_dashboard.js""/>
            <script type=""text/javascript"" src=""/hr_referral/static/src/js/hr_referral_welcome.js""/>
        </xpath>
    </data>

","hr_referral/views/hr_referral_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:52.296986",1,"2021-03-12 09:37:52.296986",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"industry_fsm","assets_backend",4224,16,222,4224,"industry_fsm_assets",NULL,"industry_fsm.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""industry_fsm_assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/industry_fsm/static/src/js/tours/industry_fsm_tour.js""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/industry_fsm/static/src/scss/product_product_views.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/industry_fsm/static/src/scss/industry_fsm_project_task.scss""/>
        </xpath>
    </data>

","industry_fsm/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:54.46978",1,"2021-03-12 09:37:54.46978",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"l10n_be_hr_payroll","assets_backend",4280,16,222,4280,"assets_backend",NULL,"l10n_be_hr_payroll.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"">
        <xpath expr=""script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/l10n_be_hr_payroll/static/src/js/payslip_batch.js""/>
            <script type=""text/javascript"" src=""/l10n_be_hr_payroll/static/src/js/generate_warrant_payslips.js""/>
            <script type=""text/javascript"" src=""/l10n_be_hr_payroll/static/src/js/field_binary_commissions_import.js""/>
        </xpath>
    </data>

","l10n_be_hr_payroll/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:37:59.596655",1,"2021-03-12 09:37:59.596655",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"mrp_mps","assets_backend",4330,16,222,4330,"mrp_mps assets",NULL,"mrp_mps.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""mrp_mps assets"" inherit_id=""web.assets_backend"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/mrp_mps/static/src/js/client_action.js""/>
                <link rel=""stylesheet"" type=""text/scss"" href=""/mrp_mps/static/src/scss/client_action.scss""/>
            </xpath>
        </data>
    ","mrp_mps/views/mrp_mps_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:38:16.766222",1,"2021-03-12 09:38:16.766222",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"mrp_workorder_expiry","assets_backend",4336,16,222,4336,"MRP Workorder Expiry assets",NULL,"mrp_workorder_expiry.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" name=""MRP Workorder Expiry assets"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/mrp_workorder_expiry/static/src/scss/expired_alert.scss""/>
        </xpath>
    </data>
","mrp_workorder_expiry/views/mrp_workorder_views.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:38:19.741416",1,"2021-03-12 09:38:19.741416",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"mrp_workorder_iot","assets_backend",4338,16,222,4338,"MRP Workorder IoT assets",NULL,"mrp_workorder_iot.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" name=""MRP Workorder IoT assets"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/mrp_workorder_iot/static/src/js/pedal_form.js""/>
        </xpath>
    </data>
","mrp_workorder_iot/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:38:21.497261",1,"2021-03-12 09:38:21.497261",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"pos_restaurant","assets_backend",4402,16,222,4402,"hr assets",NULL,"pos_restaurant.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""hr assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/point_of_sale/static/src/scss/pos_dashboard.scss""/>
        </xpath>
    </data>

    ","pos_restaurant/views/pos_restaurant_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:38:38.423728",1,"2021-03-12 09:38:38.423728",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"quality_control_worksheet","assets_backend",4411,16,222,4411,"quality assets",NULL,"quality_control_worksheet.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""quality assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/quality_control_worksheet/static/src/js/quality_worksheet_validation.js""/>
            <script type=""text/javascript"" src=""/quality_control_worksheet/static/src/js/quality_domain_fields.js""/>
        </xpath>
    </data>
","quality_control_worksheet/views/quality_worksheet_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:38:48.683058",1,"2021-03-12 09:38:48.683058",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_account_accountant","assets_backend",4429,16,222,4429,"Sale Enterprise Assets",NULL,"sale_account_accountant.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""Sale Enterprise Assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/sale_account_accountant/static/src/js/account_reconciliation.js""/>
        </xpath>
    </data>

","sale_account_accountant/views/sale_account_accountant_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:38:58.313393",1,"2021-03-12 09:38:58.313393",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_enterprise","assets_backend",4441,16,222,4441,"Sale Enterprise Assets",NULL,"sale_enterprise.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""Sale Enterprise Assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/sale_enterprise/static/src/scss/sale_enterprise.scss""/>
        </xpath>
    </data>

","sale_enterprise/views/sale_enterprise_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:01.616487",1,"2021-03-12 09:39:01.616487",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_product_configurator","assets_backend",4452,16,222,4452,"sale_product_configurator assets backend",NULL,"sale_product_configurator.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" name=""sale_product_configurator assets backend"">
        <xpath expr=""script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/sale/static/src/js/variant_mixin.js""/>
            <script type=""text/javascript"" src=""/sale_product_configurator/static/src/js/product_configurator_renderer.js""/>
            <script type=""text/javascript"" src=""/sale_product_configurator/static/src/js/product_configurator_controller.js""/>
            <script type=""text/javascript"" src=""/sale_product_configurator/static/src/js/product_configurator_view.js""/>
            <script type=""text/javascript"" src=""/sale_product_configurator/static/src/js/product_configurator_widget.js""/>
            <script type=""text/javascript"" src=""/sale_product_configurator/static/src/js/product_configurator_modal.js""/>
        </xpath>
    </data>
    ","sale_product_configurator/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:05.857577",1,"2021-03-12 09:39:05.857577",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_renting","assets_backend",4492,16,222,4492,"Rental Backend Assets",NULL,"sale_renting.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""Rental Backend Assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/sale_renting/static/src/js/rental_configurator_controller.js""/>
            <script type=""text/javascript"" src=""/sale_renting/static/src/js/rental_configurator_view.js""/>
            <script type=""text/javascript"" src=""/sale_renting/static/src/js/tours/rental.js""/>
        </xpath>
        <xpath expr=""script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/sale_renting/static/src/js/rental_configurator_widget.js""/>
        </xpath>
    </data>
","sale_renting/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:09.307038",1,"2021-03-12 09:39:09.307038",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_stock","sale_order_line_view_list",4498,16,222,4498,"sale.order.line.view.list",NULL,"sale_stock.sale_order_line_view_list",16,"qweb","<?xml version=""1.0""?>
<data name=""sale.order.line.view.list"" inherit_id=""web.assets_backend"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/sale_stock/static/src/js/qty_at_date_widget.js""/>
            </xpath>
        </data>
    ","sale_stock/views/sale_order_views.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:14.944249",1,"2021-03-12 09:39:14.944249",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"stock_barcode_mrp_subcontracting","assets_backend",4519,16,222,4519,"stock_barcode_quality_control assets",NULL,"stock_barcode_mrp_subcontracting.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""stock_barcode_quality_control assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/stock_barcode_mrp_subcontracting/static/src/js/client_action/lines_widget.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_mrp_subcontracting/static/src/js/client_action/picking_client_action.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_mrp_subcontracting/static/src/js/tours/tour_test_barcode_flows.js""/>
        </xpath>
    </data>
","stock_barcode_mrp_subcontracting/views/stock_barcode_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:20.59904",1,"2021-03-12 09:39:20.59904",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"stock_barcode_quality_control","assets_backend",4520,16,222,4520,"stock_barcode_quality_control assets",NULL,"stock_barcode_quality_control.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""stock_barcode_quality_control assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/stock_barcode_quality_control/static/src/js/client_action/lines_widget.js""/>
            <script type=""text/javascript"" src=""/stock_barcode_quality_control/static/src/js/client_action/picking_client_action.js""/>
        </xpath>
    </data>
","stock_barcode_quality_control/views/stock_barcode_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:21.935681",1,"2021-03-12 09:39:21.935681",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"website_sale","assets_backend",4764,16,222,4764,"assets_backend",NULL,"website_sale.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/website_sale/static/src/js/website_sale_video_field_preview.js""/>
            <script type=""text/javascript"" src=""/website_sale/static/src/js/website_sale_backend.js""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/website_sale/static/src/scss/website_sale_dashboard.scss""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/website_sale/static/src/scss/website_sale_backend.scss""/>
            <script type=""text/javascript"" src=""/website_sale/static/src/js/tours/website_sale_shop_backend.js""/>
        </xpath>
    </data>

    ","website_sale/views/templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:39:52.177221",1,"2021-03-12 09:39:52.177221",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"website_slides","assets_backend",4861,16,222,4861,"Slides Backend Assets",NULL,"website_slides.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" name=""Slides Backend Assets"">
            <xpath expr=""."" position=""inside"">
                <link rel=""stylesheet"" type=""text/scss"" href=""/website_slides/static/src/scss/rating_rating_views.scss""/>
                <link rel=""stylesheet"" type=""text/scss"" href=""/website_slides/static/src/scss/slide_views.scss""/>
                <script type=""text/javascript"" src=""/website_slides/static/src/components/activity/activity.js""/>
                <script type=""text/javascript"" src=""/website_slides/static/src/js/slide_category_one2many.js""/>
                <script type=""text/javascript"" src=""/website_slides/static/src/js/rating_field_backend.js""/>
            </xpath>
        </data>

        ","website_slides/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:40:00.961198",1,"2021-03-12 09:40:00.961198",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"event_sale","assets_backend",4993,16,222,4993,"event_sale assets backend",NULL,"event_sale.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" name=""event_sale assets backend"">
    <xpath expr=""script[last()]"" position=""after"">
        <script type=""text/javascript"" src=""/event_sale/static/src/js/event_configurator_controller.js""/>
        <script type=""text/javascript"" src=""/event_sale/static/src/js/event_configurator_view.js""/>
        <script type=""text/javascript"" src=""/event_sale/static/src/js/event_configurator_widget.js""/>
    </xpath>
</data>
","event_sale/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:40:21.706227",1,"2021-03-12 09:40:21.706227",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"hr_skills_slides","assets_backend",5024,16,222,5024,"hr_skills_assets_backend",NULL,"hr_skills_slides.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""hr_skills_assets_backend"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <link rel=""stylesheet"" type=""text/scss"" href=""/hr_skills_slides/static/src/scss/hr_skills.scss""/>
        </xpath>
    </data>

    ","hr_skills_slides/views/hr_templates.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:40:29.159465",1,"2021-03-12 09:40:29.159465",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"industry_fsm_report","assets_backend",5039,16,222,5039,"industry_fsm_report_assets",NULL,"industry_fsm_report.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""industry_fsm_report_assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""//script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/industry_fsm_report/static/src/js/tours/industry_fsm_report.js""/>
        </xpath>
    </data>
    ","industry_fsm_report/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:40:31.403977",1,"2021-03-12 09:40:31.403977",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_expense","assets_backend",5119,16,222,5119,"assets_backend",NULL,"sale_expense.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/sale_expense/static/src/js/sale_order_many2one.js""/>
        </xpath>
    </data>

    ","sale_expense/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:41:22.555589",1,"2021-03-12 09:41:22.555589",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_product_matrix","assets_backend_inherit_sale",5134,16,222,5134,"Sale Grid assets",NULL,"sale_product_matrix.assets_backend_inherit_sale",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.assets_backend"" name=""Sale Grid assets"">
        <xpath expr=""script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/sale_product_matrix/static/src/js/product_matrix_configurator.js""/>
        </xpath>
    </data>

    ","sale_product_matrix/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:41:29.651258",1,"2021-03-12 09:41:29.651258",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_stock_renting","assets_backend",5171,16,222,5171,"Rental Backend Assets",NULL,"sale_stock_renting.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""Rental Backend Assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/sale_stock_renting/static/src/js/rental_configurator_controller.js""/>
            <script type=""text/javascript"" src=""/sale_stock_renting/static/src/js/rental_qty_at_date_widget.js""/>
        </xpath>
    </data>
","sale_stock_renting/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:41:42.973601",1,"2021-03-12 09:41:42.973601",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"sale_subscription","assets_backend",5203,16,222,5203,"sale subscription assets",NULL,"sale_subscription.assets_backend",16,"qweb","<?xml version=""1.0""?>
<data name=""sale subscription assets"" inherit_id=""web.assets_backend"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/sale_subscription/static/src/js/tours/sale_subscription.js""/>
            <link rel=""stylesheet"" type=""text/scss"" href=""/sale_subscription/static/src/scss/sale_subscription_backend.scss""/>
        </xpath>
    </data>
    ","sale_subscription/views/assets.xml",NULL,NULL,222,NULL,"extension",True,1,"2021-03-12 09:41:46.838693",1,"2021-03-12 09:41:46.838693",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
